age,ed,lninc,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,carvalue,commutetime,longmon,lnlongmon,tollten,equipten,cardmon,cardten,wireten,hourstv,income,total_spend,total_spend_ln,birthmonth,jobcat,union,employ,retire,default,marital,homeown,address,carbuy,commute,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,polparty,polcontrib,vote,cardfee,cardtenure,card2fee,card2tenure,active,churn,tollfree,equip,callcard,wireless,multline,voice,pager,callid,callwait,forward,confer,ebill,owntv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,region_2,region_3,region_4,region_5,townsize_2,townsize_3,townsize_4,townsize_5,gender_1,agecat_3,agecat_4,agecat_5,agecat_6,edcat_2,edcat_3,edcat_4,edcat_5,empcat_2,empcat_3,empcat_4,empcat_5,inccat_2,inccat_3,inccat_4,inccat_5,jobsat_2,jobsat_3,jobsat_4,jobsat_5,spousedcat_1,spousedcat_2,spousedcat_3,spousedcat_4,spousedcat_5,hometype_2,hometype_3,hometype_4,addresscat_2,addresscat_3,addresscat_4,addresscat_5,cars_1,cars_2,cars_3,cars_4,cars_5,cars_6,cars_7,cars_8,carown_0,carown_1,cartype_0,cartype_1,carcatvalue_1,carcatvalue_2,carcatvalue_3,carbought_0,carbought_1,commutecat_2,commutecat_3,commutecat_4,commutecat_5,reason_2,reason_3,reason_4,reason_9,polview_2,polview_3,polview_4,polview_5,polview_6,polview_7,card_2,card_3,card_4,card_5,cardtype_2,cardtype_3,cardtype_4,cardbenefit_2,cardbenefit_3,cardbenefit_4,cardtenurecat_2,cardtenurecat_3,cardtenurecat_4,cardtenurecat_5,card2_2,card2_3,card2_4,card2_5,card2type_2,card2type_3,card2type_4,card2benefit_2,card2benefit_3,card2benefit_4,card2tenurecat_2,card2tenurecat_3,card2tenurecat_4,card2tenurecat_5,bfast_2,bfast_3,internet_1,internet_2,internet_3,internet_4
26,16,3.1780538303479458,11.700000000000001,1.297296,0.2602820982631665,1.5107040000000003,0.4125757673432122,6,1,0,1,0,0,0,0,0,9.8,27.0,5.8,1.7578579175523736,0.0,728.55,5.5,145.0,0.0,17,24,548.6700000000001,6.307497167884594,6,2,0,0,0,1,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,8,0,4,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
24,17,3.367295829986474,14.000000000000002,1.3925800000000002,0.33115814179744424,2.6674200000000003,0.9811117131161149,1,12,0,1,0,0,0,0,11,-1.0,14.0,3.95,1.3737155789130306,0.0,172.75,0.0,0.0,0.0,13,29,304.5,5.718671087149952,4,6,0,1,0,1,0,1,4,0,10,0,0,1,0,0,0,1,1,0,1,0,1,1,0,5,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77,15,2.3978952727983707,10.2,0.255816,-1.3632968429271917,0.8661839999999998,-0.1436579218568565,1,2,0,2,0,0,0,0,0,3.1,21.0,65.20100000000002,4.1774747946061055,3977.270500000003,0.0,40.75,2865.0,0.0,23,11,302.01,5.710460129409442,5,1,0,26,1,0,0,1,57,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,39,0,30,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
36,19,3.4011973816621555,15.5,0.41385,-0.8822516896507323,4.23615,1.4436548378770864,1,7,0,0,0,0,0,0,7,13.100000000000001,24.0,6.7,1.9021075263969205,0.0,0.0,0.0,0.0,0.0,15,30,479.87,6.173515233886633,3,1,1,3,0,0,0,1,16,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
55,14,4.382026634673881,6.5,0.03316008,-3.4016901129336294,5.1688,1.6426405532618187,1,9,2,0,0,0,0,0,7,35.0,25.0,12.25,2.505525936990736,0.0,0.0,22.25,1000.0,0.0,25,80,465.42999999999995,6.1429617094696765,12,3,0,23,0,0,0,1,27,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,21,0,17,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
60,18,3.9318256327243257,7.8,1.2093120000000002,0.19005160285586523,2.768688,1.018373561784063,2,2,2,0,0,0,0,0,0,25.200000000000003,26.0,36.35,3.5931942039795284,3624.85,3679.4575,28.5,2090.0,3819.5,20,51,156.99,5.0561821090522265,3,1,0,13,0,0,1,0,27,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,38,1,29,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
59,8,3.4011973816621555,2.8000000000000003,0.26292000000000004,-1.3359054755867614,0.5770799999999999,-0.5497743739045656,4,1,0,1,0,0,0,0,0,-1.0,15.0,5.5,1.7047480922384253,52.6,0.0,30.0,45.0,0.0,29,30,444.14,6.096139828046113,2,2,1,4,0,0,1,0,6,1,4,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,11,2.833213344056216,8.200000000000001,0.15055200000000002,-1.893446739519585,1.243448,0.21788816593620455,6,1,1,0,0,0,0,0,0,8.200000000000001,23.0,7.85,2.060513531794317,0.0,0.0,0.0,0.0,0.0,30,17,454.36,6.118889835363221,10,2,1,1,0,1,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
53,20,4.948759890378168,9.9,9.589833,2.2607034747708337,4.369167000000001,1.4745723730886375,3,1,0,1,0,0,0,0,0,-1.0,23.0,3.4,1.2237754316221157,1042.4,1693.6,22.25,790.0,2209.2,10,141,644.6700000000001,6.468738557962579,8,2,0,11,0,0,1,1,20,0,10,0,1,0,0,0,0,0,1,0,1,1,1,1,0,13,0,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
36,12,3.8066624897703196,8.3,0.8889300000000001,-0.1177367867258816,2.84607,1.04593909528929,2,3,0,0,3,0,0,0,0,21.200000000000003,26.0,6.75,1.9095425048844386,0.0,1123.6,0.0,0.0,0.0,29,45,766.85,6.6422912150967885,8,2,0,5,0,1,0,0,6,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,13,0,11,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
47,20,4.919980925828125,13.700000000000001,3.3033440000000005,1.1949352887301277,15.465656000000001,2.7386218236014477,2,2,2,0,0,0,0,0,0,78.10000000000001,21.0,22.05,3.093312601892855,0.0,2973.0,28.25,1885.0,2475.25,22,137,974.35,6.881770582010144,2,5,0,17,0,0,1,1,20,0,8,0,0,1,0,0,0,0,1,0,0,0,1,1,0,29,0,27,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
75,11,2.302585092994046,2.4,0.03888,-3.247275299389899,0.20112,-1.6038535341401998,1,1,1,0,0,0,0,0,0,4.9,24.0,19.8,2.9856819377004897,1058.0,0.0,14.0,640.0,0.0,21,10,262.74,5.571164950041362,4,2,0,2,1,0,0,0,35,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,23,0,15,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
49,21,4.290459441148391,9.2,1.4372239999999998,0.3627134752550087,5.278776000000001,1.663694252662364,5,13,2,0,0,0,0,0,11,33.9,19.0,7.0,1.9459101490553132,598.55,1740.25,0.0,0.0,1879.25,22,73,99.61,4.601262561157074,2,1,1,3,0,0,1,1,20,0,5,0,0,0,1,1,0,0,1,0,0,0,0,1,1,13,0,13,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
59,13,4.143134726391533,6.0,0.5934599999999999,-0.5217854640023328,3.18654,1.1589356886512148,1,0,0,0,0,0,0,0,0,36.2,16.0,13.0,2.5649493574615367,775.6,0.0,9.0,330.0,764.35,13,63,439.06000000000006,6.084636077995777,5,1,0,15,0,0,0,0,25,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,15,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
55,12,3.912023005428146,5.1,1.0863,0.08277742645756819,1.4636999999999998,0.38096747650776397,3,0,0,0,0,0,0,0,0,31.8,21.0,9.3,2.2300144001592104,2663.3,0.0,42.0,2060.0,0.0,29,50,564.4200000000001,6.335798655211915,9,3,0,10,0,0,1,1,32,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,15,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
25,14,3.912023005428146,10.5,1.218,0.19721016928770527,4.032,1.3942625307690675,5,1,0,1,0,0,0,0,0,-1.0,15.0,14.45,2.670694414558441,0.0,1319.5,26.5,1150.0,0.0,22,50,558.4000000000001,6.325075551448163,4,1,0,1,0,1,0,0,3,1,8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,7,0,7,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
78,11,3.332204510175204,9.8,1.6354240000000002,0.49190209794685164,1.108576,0.10307630884265181,2,9,0,0,0,0,0,0,9,15.8,34.0,5.0,1.6094379124341003,0.0,0.0,10.75,295.0,0.0,20,28,391.13,5.969039985544281,9,3,0,30,1,0,1,0,36,0,4,0,0,1,1,0,0,0,0,0,1,0,1,1,0,14,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
48,11,3.1354942159291497,18.7,2.0515770000000004,0.7186087657078036,2.2494229999999997,0.810673738884385,2,9,0,0,0,2,0,0,7,9.3,23.0,6.5,1.8718021769015913,763.75,0.0,15.75,345.0,387.9,28,23,351.20000000000005,5.861355861760962,11,2,0,2,0,1,0,1,22,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,10,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
47,19,4.31748811353631,2.1999999999999997,0.1023,-2.279845606024556,1.5476999999999999,0.43676995793657675,2,6,0,0,0,0,0,0,6,46.1,22.0,6.15,1.8164520818184267,0.0,516.3,13.75,290.0,0.0,19,75,470.35,6.1534770984179605,8,2,0,1,0,0,1,0,24,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15,0,12,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
75,10,3.332204510175204,3.3000000000000003,0.394548,-0.9300144730939653,0.529452,-0.6359127696078504,2,0,0,0,0,0,0,0,0,13.8,20.0,4.3,1.4586150226995167,368.3,0.0,0.0,0.0,0.0,12,28,617.0699999999999,6.424982469658182,2,2,0,11,0,0,1,1,13,0,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,3,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
43,19,3.4965075614664802,12.6,2.116422,0.7497269270042068,2.0415780000000003,0.7137230382482048,2,5,0,0,0,0,0,0,5,17.2,22.0,6.65,1.8946168546677629,0.0,0.0,0.0,0.0,0.0,18,33,526.02,6.2653392348285495,8,2,0,4,0,0,1,1,11,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
45,10,3.784189633918261,13.600000000000001,0.98736,-0.01272056440938031,4.99664,1.6087656865408946,5,1,1,0,0,0,0,0,0,30.900000000000002,39.0,16.15,2.7819200496686656,0.0,0.0,28.25,1730.0,0.0,13,44,338.46000000000004,5.82440591697994,12,6,0,15,0,0,1,1,25,0,8,1,0,1,1,1,0,0,1,0,0,1,0,0,1,27,1,20,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,16,3.4339872044851463,9.2,0.77004,-0.26131281743171286,2.08196,0.7333097577123493,1,6,1,0,0,2,0,0,3,16.0,25.0,4.75,1.55814461804655,0.0,0.0,0.0,0.0,0.0,17,31,285.76,5.655152297688134,12,3,0,0,0,1,0,0,1,0,5,0,1,0,1,1,0,0,0,0,0,0,1,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
53,21,5.605838763584888,9.4,14.280358400000008,2.65891009010391,11.239016000000001,2.419391296149317,1,2,0,0,2,0,0,0,0,92.00100000000002,29.0,13.35,2.5915163848462583,2199.2,0.0,13.75,540.0,2716.6,13,284,1295.93,7.166983863107822,12,3,0,19,0,1,0,1,25,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,30,0,18,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
30,13,3.8918202981106265,2.1,0.193452,-1.6427258593002751,0.8355480000000002,-0.17966748196854634,1,2,2,0,0,0,0,0,0,28.8,34.0,4.05,1.3987168811184478,0.0,0.0,0.0,0.0,0.0,18,49,355.01,5.872145958092761,12,6,0,8,0,0,0,1,3,0,4,1,0,0,1,1,0,0,0,0,0,0,0,1,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
58,19,2.70805020110221,7.6,0.08436,-2.472661923371563,1.05564,0.05414721807044634,1,4,0,0,0,0,0,0,4,9.200000000000001,20.0,16.55,2.806386101823072,0.0,0.0,30.75,1270.0,0.0,16,15,122.78,4.81039413599935,5,6,0,18,1,0,0,0,11,0,3,0,0,1,0,0,0,0,1,0,1,0,0,1,0,19,1,10,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
35,11,2.833213344056216,2.3,0.254932,-1.3667584360522553,0.13606800000000002,-1.9946005182044337,4,4,0,0,0,0,0,0,4,11.4,24.0,12.9,2.5572273113676265,0.0,0.0,10.0,515.0,0.0,26,17,345.62,5.8453399056258455,1,1,1,5,0,1,1,1,11,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17,0,17,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,14,4.418840607796598,11.3,4.820805999999999,1.5729411339998294,4.558194,1.5169264924451582,2,7,0,1,0,0,0,0,6,36.0,26.0,5.6,1.7227665977411035,885.9,1886.7,33.0,1120.0,1710.15,22,83,293.82,5.682967334942281,8,1,0,14,0,0,1,1,21,1,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,12,1,9,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
