region,townsize,gender,agecat,birthmonth,edcat,jobcat,union,employ,empcat,retire,inccat,default,jobsat,marital,spousedcat,homeown,hometype,address,addresscat,cars,carown,cartype,carcatvalue,carbought,carbuy,commute,commutecat,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,churn,tollfree,equip,callcard,wireless,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03
4,5,1,6,July,1,3,0,23,5,1,1,0,2,0,-1,0,2,18,4,2,0,0,1,0,0,8,4,0,0,0,1,0,0,1,1,0,0,9,3,0,0,1,3,2,2,1,13,4,2,4,1,0,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
5,5,1,2,May,3,5,0,0,1,0,2,1,1,1,2,1,3,2,1,2,1,1,1,1,0,4,3,1,0,0,1,0,0,1,1,0,0,9,4,0,0,1,4,1,4,0,4,2,2,4,4,0,2,2,1,3,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0
3,3,1,3,January,4,1,0,1,1,0,2,1,5,0,-1,0,2,2,1,3,1,1,2,0,1,4,3,1,0,1,1,0,0,0,0,0,0,9,4,0,0,0,4,4,4,0,1,1,2,2,2,0,1,1,0,1,1,0,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,4,0,6,February,1,1,0,26,5,1,1,0,5,0,-1,0,1,6,2,7,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,2,1,0,0,5,3,2,0,23,5,1,3,1,0,18,5,0,2,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
4,2,1,3,December,5,2,0,0,1,0,2,0,1,1,3,0,2,2,1,2,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,2,2,0,1,1,4,1,3,0,9,3,2,3,1,0,9,3,1,1,1,0,1,1,1,1,1,1,4,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
1,2,0,5,February,1,6,0,36,5,0,5,0,5,1,3,0,2,36,5,2,1,0,3,1,0,10,5,0,1,0,0,1,0,1,0,0,1,9,4,0,0,1,1,3,1,1,40,5,2,4,3,0,30,5,0,3,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0
5,4,0,6,April,4,1,0,9,3,0,2,0,4,1,2,1,3,9,3,2,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,9,4,0,0,1,2,2,4,0,13,4,4,2,3,0,11,4,0,2,0,1,0,0,0,1,0,1,2,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0
4,4,0,6,July,3,1,0,21,5,1,4,0,5,1,5,1,1,30,5,2,1,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,0,9,5,0,0,1,2,3,1,0,38,5,3,1,3,0,28,5,0,2,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1
3,2,0,5,July,3,5,0,29,5,0,5,0,3,0,-1,1,3,28,5,5,1,0,3,1,0,1,1,1,0,0,1,0,0,0,0,0,0,9,5,0,0,1,1,1,4,0,37,5,4,3,4,1,29,5,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0
5,1,1,2,December,3,2,0,0,1,0,2,1,2,0,-1,0,2,1,1,2,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,4,4,1,0,2,2,2,3,4,0,2,2,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
3,1,0,5,April,4,2,0,7,3,0,3,0,4,0,-1,0,2,35,5,3,1,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,3,0,1,0,4,3,3,0,20,5,1,1,1,0,20,5,0,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
3,2,1,6,August,1,1,1,16,5,0,4,0,5,1,1,0,2,34,5,0,-1,-1,-1,-1,1,2,1,0,1,1,0,1,0,0,0,0,0,9,6,0,0,1,4,2,1,0,40,5,3,3,4,0,30,5,0,3,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0
1,2,1,4,November,2,2,0,2,2,0,2,0,1,0,-1,1,3,13,3,3,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,4,4,0,0,0,3,3,1,0,9,3,5,3,4,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
3,1,0,5,November,3,2,0,7,3,0,3,0,4,1,4,0,2,20,4,2,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,9,3,0,0,1,4,3,3,0,27,5,1,1,2,1,19,5,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
5,2,0,3,January,2,1,0,5,2,0,3,1,3,0,-1,1,1,8,3,2,1,0,2,0,1,1,1,1,0,0,0,0,0,0,1,1,0,9,6,0,0,1,3,2,2,0,7,3,4,3,2,0,4,2,0,1,1,0,1,0,0,0,0,0,3,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
3,1,0,6,February,1,5,0,28,5,1,1,0,5,0,-1,0,2,12,3,2,1,0,1,0,0,3,2,1,0,1,1,0,0,0,0,0,0,9,6,1,0,0,2,4,3,1,8,3,1,3,3,0,10,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3,3,0,5,October,3,1,0,11,4,0,3,0,4,1,4,1,3,40,5,3,1,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,9,6,1,0,1,1,2,2,0,39,5,3,4,3,0,30,5,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0
1,1,0,6,November,1,2,0,11,4,1,1,0,3,0,-1,0,2,6,2,1,1,1,1,0,1,3,2,0,0,1,0,0,0,0,0,0,0,9,3,0,1,0,2,1,1,0,14,4,1,2,4,1,13,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,0,6,June,4,1,1,20,5,1,4,0,5,1,3,1,3,45,5,1,1,1,2,0,1,4,3,0,0,1,1,0,0,0,0,0,0,9,5,0,1,1,4,1,1,0,35,5,2,3,4,0,26,5,0,3,0,0,0,1,0,1,0,0,2,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0
2,2,1,2,October,3,2,0,0,1,0,1,1,1,0,-1,1,1,0,1,2,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,9,3,0,0,1,4,1,4,0,1,1,2,1,1,0,1,1,1,3,1,0,1,0,0,0,0,1,3,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1
3,4,0,6,October,3,2,0,6,3,1,2,0,5,0,-1,1,1,39,5,1,1,0,1,0,0,10,5,0,0,0,0,0,0,0,1,0,1,2,2,1,0,0,2,2,3,1,37,5,1,2,3,0,27,5,1,3,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
1,5,1,6,May,3,2,0,3,2,0,1,1,2,0,-1,1,1,13,3,0,-1,-1,-1,-1,1,8,4,0,0,1,1,0,0,1,1,0,0,9,6,0,0,0,5,4,3,0,28,5,3,1,4,0,23,5,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0
4,2,1,4,December,4,3,0,10,3,0,4,0,5,1,5,0,1,23,4,2,1,1,3,1,0,1,1,1,0,1,1,0,0,1,0,0,1,9,5,0,1,1,2,3,2,0,8,3,1,4,2,0,6,3,1,3,1,0,1,1,0,0,0,1,4,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0
2,1,1,4,November,2,5,1,13,4,0,3,0,4,1,4,1,3,14,3,2,1,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,6,1,0,1,3,1,3,1,26,5,4,2,3,0,27,5,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
5,3,1,5,April,1,6,1,21,5,0,4,0,3,0,-1,1,4,35,5,3,1,0,3,0,0,1,1,1,0,0,0,1,0,0,1,0,0,4,4,0,1,1,2,1,1,0,30,5,3,3,1,0,23,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
1,3,1,4,June,3,1,0,8,3,0,4,0,4,1,1,1,1,11,3,1,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,9,6,1,1,0,4,4,2,0,1,1,1,1,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2,3,0,6,October,2,3,1,9,3,0,2,0,4,0,-1,0,1,30,5,3,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,9,5,0,0,0,1,2,4,1,17,5,4,4,1,0,11,4,1,1,0,1,0,1,0,0,0,0,2,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0
1,1,1,3,June,3,2,0,1,1,0,1,1,4,0,-1,0,2,2,1,2,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,9,3,1,0,0,3,1,3,0,5,2,2,4,2,0,2,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0
1,3,0,6,July,3,1,0,11,4,0,4,0,5,0,-1,0,2,13,3,1,1,0,3,0,1,8,4,0,0,0,0,1,0,0,1,0,0,9,6,0,1,0,5,4,3,0,25,5,3,4,2,0,20,5,0,3,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0
5,5,1,6,August,4,1,0,17,5,0,3,0,4,1,4,1,2,30,5,3,1,1,2,0,1,8,4,1,0,0,0,1,0,0,1,1,0,9,4,0,1,1,4,2,1,0,25,5,1,2,4,1,21,5,0,2,0,0,0,1,0,1,0,0,2,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0
5,5,1,5,March,1,1,1,31,5,0,4,0,4,0,-1,0,2,18,4,2,1,0,3,0,1,4,3,1,0,1,1,0,0,0,1,1,0,9,4,0,0,0,1,4,4,1,29,5,2,4,2,0,18,5,0,2,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0
3,4,0,5,May,2,2,0,3,2,0,3,0,3,0,-1,1,4,15,3,4,1,1,3,1,1,1,1,1,0,1,1,0,0,0,1,0,0,9,4,1,1,1,4,4,1,0,19,5,2,2,4,0,16,5,1,3,1,0,1,1,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0
1,4,1,6,March,1,3,0,29,5,0,5,0,4,0,-1,1,1,34,5,0,-1,-1,-1,-1,0,7,4,0,0,0,0,0,0,1,0,0,1,9,6,1,1,0,1,1,2,0,37,5,3,1,4,1,27,5,1,2,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0
4,4,0,5,June,5,6,0,21,5,1,2,0,4,1,5,1,1,35,5,3,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,9,4,1,0,1,4,3,2,0,34,5,1,3,4,0,25,5,1,1,1,0,1,1,0,1,1,1,4,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
5,5,1,5,February,2,2,0,3,2,0,2,0,3,1,2,1,1,24,4,4,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,9,4,0,1,1,4,1,1,1,14,4,3,3,1,0,9,3,0,3,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0
2,2,0,4,November,2,2,1,1,1,0,2,1,3,1,1,0,2,11,3,2,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,9,2,1,1,1,4,1,2,0,15,4,3,1,3,0,12,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0
1,1,0,5,June,1,4,0,29,5,0,4,0,3,0,-1,1,1,18,4,2,1,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,3,0,1,1,3,2,2,1,25,5,2,4,4,1,22,5,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
4,2,1,4,February,2,5,0,8,3,0,3,0,1,1,1,1,1,4,2,2,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,3,4,4,0,3,2,1,1,4,0,2,2,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1,5,1,5,November,1,5,0,19,5,0,2,0,3,1,1,0,1,24,4,2,1,0,1,1,0,4,3,1,0,0,1,0,0,0,1,1,1,3,4,0,0,1,2,3,4,0,34,5,3,4,3,0,30,5,0,3,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0
4,5,0,4,January,4,6,0,13,4,0,3,0,2,0,-1,0,2,6,2,3,1,1,2,1,0,1,1,1,0,0,1,1,1,0,0,0,0,9,4,0,1,0,2,4,4,0,7,3,3,3,4,0,6,3,1,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0
1,1,1,4,June,2,1,0,3,2,0,3,0,3,0,-1,0,2,17,4,1,1,0,2,1,0,10,5,0,0,0,0,0,0,0,0,0,1,9,5,1,0,0,3,1,3,0,28,5,2,3,4,0,20,5,0,3,0,1,0,1,1,1,0,0,4,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1
4,3,0,5,May,4,1,0,6,3,0,2,0,1,0,-1,0,2,18,4,4,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,2,2,0,0,1,2,1,2,0,1,1,1,2,4,1,2,2,0,3,1,0,1,0,0,0,0,1,4,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
1,3,1,6,December,4,2,1,3,2,0,3,0,1,0,-1,1,1,21,4,3,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,4,0,1,0,2,3,4,0,30,5,3,1,2,0,20,5,0,2,1,0,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
4,3,0,6,December,3,4,0,28,5,1,2,0,4,1,2,1,2,46,5,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,9,2,1,0,1,2,4,4,0,38,5,3,1,2,0,28,5,1,2,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0
4,3,0,6,May,1,4,0,34,5,1,2,0,5,0,-1,1,1,16,4,0,-1,-1,-1,-1,0,10,5,0,0,1,0,0,0,0,0,0,1,1,7,1,1,1,2,4,1,0,14,4,3,2,2,1,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3,3,1,4,July,4,2,0,1,1,0,3,0,1,0,-1,1,1,22,4,0,-1,-1,-1,-1,0,5,3,0,1,0,1,1,0,0,1,0,0,9,3,0,1,0,3,1,2,0,21,5,4,3,3,0,14,4,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0
5,2,0,6,October,4,3,0,35,5,1,2,0,2,1,2,1,1,50,5,2,1,1,1,1,1,3,2,0,0,1,1,0,0,0,0,0,0,9,5,0,0,1,4,1,1,0,25,5,2,4,4,0,15,4,0,2,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0
5,4,0,6,May,2,1,0,18,5,0,3,0,3,0,-1,1,1,39,5,1,1,0,2,0,1,4,3,0,0,1,1,1,0,0,0,0,0,9,4,1,0,0,2,2,4,0,38,5,4,3,1,0,25,5,0,2,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0
3,2,0,5,May,5,1,0,11,4,0,5,0,5,0,-1,1,1,33,5,2,1,1,3,1,0,1,1,1,0,0,0,0,0,0,0,0,1,9,1,1,1,1,2,1,4,0,36,5,3,3,4,1,25,5,0,2,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2,1,0,3,October,3,3,0,4,2,0,3,0,2,1,2,1,4,6,2,1,1,0,2,0,1,4,3,0,0,0,1,0,0,0,1,0,0,9,4,1,1,0,4,1,1,0,11,4,1,1,4,0,5,2,1,1,0,0,1,0,1,1,0,0,3,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
2,2,1,4,September,1,1,1,8,3,0,2,0,5,0,-1,1,1,12,3,1,1,1,1,0,0,4,3,0,1,0,1,0,0,0,1,0,0,9,6,1,0,1,3,3,1,0,7,3,2,2,2,0,6,3,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3,3,0,2,October,2,3,0,0,1,0,1,1,4,0,-1,0,2,0,1,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9,6,0,1,1,2,4,2,0,1,1,3,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,2,0,3,July,3,1,0,0,1,0,1,0,4,0,-1,0,2,3,2,1,0,1,1,0,1,3,2,0,0,1,0,0,0,0,1,0,0,4,1,1,1,1,3,2,4,0,10,3,1,3,1,0,6,3,0,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
4,1,0,6,July,3,5,0,33,5,1,3,0,2,0,-1,0,2,27,5,2,1,0,2,0,1,3,2,1,0,1,0,0,0,0,0,0,1,9,2,0,0,0,2,3,3,0,29,5,1,2,1,0,24,5,1,1,0,1,0,1,0,0,0,1,2,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1
4,2,0,4,November,2,3,0,6,3,0,3,1,2,0,-1,0,2,8,3,3,1,1,2,0,1,1,1,1,0,0,0,0,0,0,1,0,0,2,6,0,1,1,3,3,1,0,12,4,1,2,3,0,8,3,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
4,3,0,5,June,2,2,1,4,2,0,2,0,4,0,-1,1,1,10,3,1,1,1,1,0,0,4,3,0,0,0,1,0,0,0,0,0,0,9,4,0,0,1,2,2,2,0,5,2,5,1,4,1,4,2,1,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
3,4,0,6,June,3,6,1,18,5,1,1,0,3,0,-1,0,2,30,5,2,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2,6,0,0,1,2,1,3,0,17,5,5,4,2,0,13,4,0,2,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0
2,1,0,6,November,4,5,0,25,5,1,1,0,3,0,-1,0,2,24,4,4,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,4,4,0,25,5,1,2,3,0,23,5,1,2,0,0,1,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
2,2,0,3,March,2,5,1,6,3,0,4,1,2,1,2,1,3,4,2,2,1,1,2,0,0,1,1,1,0,0,0,1,0,0,1,0,0,9,5,0,0,1,2,1,3,1,2,2,4,1,3,0,1,1,0,3,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0
1,2,0,5,June,1,2,0,3,2,0,2,0,1,0,-1,1,3,26,5,2,1,0,1,1,0,3,2,0,1,1,1,0,0,0,0,0,0,2,6,1,0,0,3,3,4,1,2,2,1,2,1,0,3,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,1,1,4,January,2,6,0,12,4,0,2,1,1,1,2,1,1,8,3,2,1,0,2,0,1,1,1,1,0,0,1,1,0,0,0,0,0,9,6,0,0,0,3,4,1,0,21,5,2,4,3,0,21,5,1,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3,3,0,2,April,4,2,0,0,1,0,2,0,1,1,4,0,2,2,1,2,0,0,1,0,0,7,4,0,0,1,0,0,0,1,0,0,0,9,4,1,0,1,4,4,2,1,6,3,1,1,3,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0
4,3,1,3,August,4,2,0,0,1,0,3,0,1,1,2,1,3,2,1,2,1,0,2,1,0,1,1,1,0,1,0,0,0,0,1,0,0,9,4,0,0,1,2,2,4,0,8,3,3,1,1,0,8,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
2,1,1,2,August,2,6,0,0,1,0,1,0,2,0,-1,0,1,0,1,2,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,9,1,1,1,1,2,4,1,0,1,1,3,4,4,0,1,1,1,3,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3,1,0,5,May,2,3,0,21,5,0,5,0,1,1,2,1,1,32,5,2,1,0,3,1,0,1,1,1,0,1,0,1,0,0,0,0,0,9,5,0,1,1,4,4,2,0,22,5,1,3,3,0,23,5,1,3,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
3,1,0,2,January,3,2,0,0,1,0,1,1,1,0,-1,1,1,5,2,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,5,0,1,0,2,1,3,0,4,2,3,1,2,1,2,2,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1,3,January,1,4,0,6,3,0,2,0,4,1,2,0,2,10,3,2,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,9,6,1,1,1,2,2,2,0,13,4,3,1,3,0,13,4,1,3,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0
1,1,1,5,July,2,3,0,11,4,1,1,0,5,0,-1,0,2,20,4,2,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9,7,1,0,0,1,3,1,0,11,4,3,4,4,0,9,3,0,2,1,0,1,1,0,1,0,0,4,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0
4,2,0,2,February,4,5,0,0,1,0,3,1,1,0,-1,1,1,3,2,0,-1,-1,-1,-1,1,4,3,0,0,0,1,0,0,0,1,0,0,9,4,0,0,1,3,4,3,0,6,3,1,1,2,0,6,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
3,1,1,6,November,4,1,0,12,4,0,3,0,4,0,-1,0,2,13,3,1,0,0,2,0,0,4,3,0,0,0,1,0,0,0,0,0,0,9,2,1,0,1,1,3,3,0,17,5,4,2,1,0,13,4,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0
3,3,0,5,February,2,3,0,13,4,0,3,0,4,0,-1,0,2,14,3,1,1,0,2,0,0,4,3,0,0,0,1,0,0,0,0,0,0,9,4,0,0,0,2,3,3,0,22,5,5,3,3,0,12,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
2,4,1,5,September,3,4,0,22,5,0,4,0,1,1,2,1,1,29,5,3,1,1,3,0,1,1,1,1,0,1,0,1,0,0,1,0,1,9,5,0,0,1,4,3,4,0,25,5,3,2,1,0,21,5,0,3,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
3,5,1,4,July,4,2,0,2,2,0,2,1,1,0,-1,1,1,15,3,1,0,0,1,0,1,5,3,0,0,0,1,1,0,0,1,0,0,9,3,0,1,1,4,1,1,0,27,5,2,1,3,0,18,5,1,1,0,0,1,1,1,0,0,0,4,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
2,5,1,3,October,4,1,0,1,1,0,3,1,2,1,2,1,2,8,3,1,1,0,2,1,0,10,5,1,1,0,1,0,1,0,0,0,1,1,4,1,0,1,3,4,3,1,11,4,2,1,1,0,6,3,1,3,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
4,2,0,6,March,1,1,1,30,5,0,5,0,3,1,1,1,1,38,5,1,0,1,3,0,0,1,1,1,0,0,1,0,0,0,0,0,1,9,4,0,0,1,2,3,2,0,35,5,3,4,4,0,25,5,0,2,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1
4,2,1,5,April,1,1,0,22,5,0,5,0,3,1,2,1,1,19,4,2,1,1,3,0,0,1,1,1,0,0,1,0,0,0,1,0,0,9,6,1,1,1,3,2,3,1,29,5,4,2,2,0,28,5,1,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0
5,2,0,5,November,5,2,0,2,2,0,2,1,4,0,-1,0,1,13,3,3,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,9,1,1,0,1,4,3,2,0,3,2,3,4,2,1,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0
4,2,0,6,November,2,5,0,26,5,1,1,0,5,0,-1,1,1,25,4,1,1,1,1,1,0,4,3,0,0,0,1,0,0,0,1,1,1,9,4,0,0,0,4,1,2,0,40,5,3,4,3,1,30,5,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
3,1,0,6,March,2,2,0,7,3,0,2,0,3,0,-1,0,1,14,3,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,9,1,1,1,1,3,4,3,0,14,4,2,1,2,0,13,4,0,1,1,1,1,1,0,1,0,0,4,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0
3,3,0,5,January,4,1,0,9,3,0,2,0,3,1,1,1,1,25,4,3,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,9,4,0,0,1,4,4,4,0,34,5,2,2,3,0,26,5,1,3,0,0,0,1,0,1,0,0,3,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1
