age,ed,lninc,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,spoused,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,carvalue,commutetime,tenure,longmon,lnlongmon,longten,lnlongten,tollmon,tollten,equipmon,equipten,cardmon,cardten,wiremon,wireten,hourstv,income,total_spend,total_spend_ln
55,16,4.962844630259907,10.9,9.66394,2.2684014325639144,5.9230599999999995,1.7788532072452083,-1,1,0,0,0,0,0,0,0,0,92.00100000000002,23.0,69,18.5,2.917770732084279,1286.1,7.159369662272041,57.75,3967.3,54.4,3676.2,24.0,1715.0,0.0,0.0,21,143,1631.52,7.397267374615915
20,15,3.2188758248682006,6.800000000000001,0.9061000000000001,-0.09860560375412197,0.7939,-0.2307977702510693,-1,1,0,0,0,0,0,0,0,0,14.700000000000001,32.0,7,3.65,1.2947271675944,29.1,3.370738174177447,16.25,125.35,35.95,210.55,34.0,215.0,30.8,186.0,31,25,209.18,5.3431951253261225
59,18,4.219507705176107,6.5,2.14812,0.7645930410079634,2.27188,0.8206076825626347,-1,1,0,0,0,0,0,0,0,0,34.2,18.0,56,19.95,2.9932291433358724,1154.15,7.051119421290007,52.0,3072.8,61.9,3395.0,31.75,1870.0,74.8,4242.6,19,68,839.14,6.73237755786259
69,8,4.356708826689592,12.7,6.68655,1.9000980460564387,3.21945,1.1692105375136463,7,2,2,1,1,0,0,0,0,0,-1.0,23.0,72,46.7,3.8437441646748516,3491.9,8.158201279665143,58.752500000000055,3977.270500000003,0.0,0.0,33.5,2365.0,0.0,0.0,16,78,503.15999999999997,6.220908210970672
43,13,3.6375861597263857,6.5,0.45448,-0.7886013707332656,2.0155200000000004,0.700877226621856,-1,1,0,0,0,0,0,0,0,0,18.2,24.0,17,6.6,1.8870696490323797,114.15,4.737513372975805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,38,186.54000000000002,5.228645693298717
62,15,4.02535169073515,27.700000000000003,2.450896,0.8964536719851806,13.061104,2.56963865320054,17,3,0,0,0,0,0,0,0,0,18.0,21.0,54,10.45,2.34660197841082,553.75,6.316713321359345,0.0,0.0,0.0,0.0,24.25,1240.0,0.0,0.0,17,56,599.21,6.395612120982309
32,14,4.174387269895637,14.099999999999998,4.133415,1.4191039418122098,5.031584999999999,1.6157350438190616,-1,1,1,1,0,0,0,0,0,0,36.7,27.0,10,3.7,1.308332819650179,29.9,3.3978584803966405,0.0,0.0,32.95,261.2,0.0,0.0,0.0,0.0,20,65,490.75,6.195934833156571
78,10,2.833213344056216,20.8,0.625872,-0.4686094016329109,2.9101280000000003,1.0681970664703297,-1,1,0,0,0,0,0,0,0,0,9.600000000000001,25.0,26,15.35,2.731115474033206,378.7,5.9367443349077496,0.0,0.0,0.0,0.0,13.0,325.0,0.0,0.0,16,17,396.38,5.9823733470962015
64,15,4.127134385045092,17.5,0.42314999999999997,-0.8600285528660221,10.42685,2.344384209974624,18,2,0,0,0,0,0,0,0,0,31.900000000000002,25.0,72,65.20100000000002,4.1774747946061055,4689.065999999999,8.452987680631336,0.0,0.0,44.55,3259.85,52.5,3775.0,0.0,0.0,16,62,549.83,6.309609139538985
75,11,2.3978952727983707,8.0,0.22616,-1.4865125655968021,0.65384,-0.4248926057742628,-1,1,0,0,0,0,0,0,0,0,5.7,29.0,42,11.45,2.4379897300002487,457.4,6.125558281588681,0.0,0.0,0.0,0.0,15.25,660.0,0.0,0.0,21,11,365.28000000000003,5.900664182781486
74,19,4.68213122712422,9.3,4.549932,1.5151122877962355,5.494068,1.7036689647351828,16,2,5,0,0,0,0,0,0,5,39.800000000000004,27.0,69,22.65,3.120159851929043,1550.1,7.346074723961249,0.0,0.0,0.0,0.0,32.75,2260.0,0.0,0.0,23,108,970.85,6.878171976440463
20,15,2.9444389791664403,7.6,0.28013599999999994,-1.2724800794481745,1.163864,0.15174550399512574,-1,1,4,0,0,0,1,0,0,3,7.6000000000000005,24.0,1,2.1,0.7419373447293773,2.4,0.8754687373538999,0.0,0.0,25.55,25.55,0.0,0.0,0.0,0.0,27,19,163.53000000000003,5.096996459744299
65,15,3.258096538021482,11.1,0.7070700000000001,-0.34662560808573084,2.1789300000000003,0.7788339306185669,-1,1,7,0,0,0,0,0,0,7,15.200000000000001,26.0,70,65.20100000000002,4.1774747946061055,4632.0,8.440744019252831,0.0,0.0,35.8,2430.95,31.75,2110.0,0.0,0.0,12,26,384.83,5.95280167833059
66,16,3.044522437723423,21.2,1.709568,0.5362407070188882,2.742432,1.0088451179646811,-1,1,0,0,0,0,0,0,0,0,-1.0,25.0,62,10.2,2.322387720290225,625.05,6.437831646536572,0.0,0.0,0.0,0.0,24.0,1485.0,0.0,0.0,27,21,411.25,6.019201302079582
45,19,4.406719247264253,7.000000000000001,1.90568,0.6448389002658266,3.83432,1.3439921048859838,20,2,0,0,0,0,0,0,0,0,50.5,19.0,14,2.25,0.8109302162163288,24.65,3.204776900488699,0.0,0.0,31.35,438.25,9.25,85.0,0.0,0.0,20,82,543.65,6.298305657443758
44,13,4.0943445622221,12.5,2.2125,0.7941230978999475,5.2875,1.6653455443723963,17,2,3,0,0,0,2,0,0,0,35.5,13.0,70,32.3,3.475067230228611,2239.45,7.713985578985971,0.0,0.0,0.0,0.0,14.5,1045.0,0.0,0.0,20,60,736.6400000000001,6.602099306093463
59,11,4.605170185988092,5.8999999999999995,1.8643999999999998,0.6229392855164487,4.0356,1.3951549895520872,-1,1,6,0,1,0,0,3,0,2,57.1,21.0,63,20.0,2.995732273553991,1292.85,7.1646043627615175,0.0,0.0,0.0,0.0,24.0,1440.0,0.0,0.0,18,100,419.83,6.039849867434441
38,15,4.394449154672439,10.9,4.32621,1.4646918700419806,4.502790000000001,1.5046972046556801,10,2,0,0,0,0,0,0,0,0,30.6,28.0,1,1.85,0.6151856390902335,2.4,0.8754687373538999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,81,895.65,6.797549711661111
65,13,3.5263605246161616,17.299999999999997,2.5174959999999995,0.9232647567314628,3.364504,1.213280552529464,-1,1,1,1,0,0,0,0,0,0,15.200000000000001,20.0,36,6.4,1.8562979903656263,241.75,5.487904134333403,19.5,723.25,0.0,0.0,20.5,705.0,0.0,0.0,23,34,1601.25,7.378539853210944
26,15,3.1354942159291497,10.299999999999999,0.6159399999999999,-0.484605722789961,1.7530599999999998,0.5613628323927267,-1,1,5,0,0,0,0,0,0,5,14.8,19.0,8,5.15,1.6389967146756448,58.4,4.067315889834181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,23,442.72,6.092937516038615
70,16,4.672828834461906,14.099999999999998,1.1918729999999997,0.1755260193428216,13.895126999999999,2.631538203131107,-1,1,3,2,0,0,1,0,0,0,54.2,30.0,56,12.75,2.5455312716044354,760.4,6.633844610614274,33.0,1824.55,0.0,0.0,0.0,0.0,0.0,0.0,24,107,267.75,5.590053709327858
65,18,4.189654742026425,6.9,2.609442,0.9591364053741503,1.9445580000000002,0.6650347018880355,19,2,0,0,0,0,0,0,0,0,31.5,36.0,65,22.5,3.1135153092103742,1397.15,7.242189726434919,0.0,0.0,0.0,0.0,32.75,2075.0,0.0,0.0,21,66,459.82000000000005,6.13083510855579
61,9,4.672828834461906,3.5999999999999996,1.88748,0.6352426060584144,1.9645199999999998,0.6752479406721135,-1,3,4,0,0,0,0,0,0,4,44.1,27.0,63,11.6,2.451005098112319,695.8,6.545062262717842,18.25,1136.6,0.0,0.0,8.75,530.0,0.0,0.0,22,107,857.0,6.75343791859778
63,13,4.23410650459726,3.5000000000000004,1.335495,0.28930200964473385,1.079505,0.07650260273596773,-1,1,1,0,0,0,0,0,0,1,53.2,22.0,45,7.8,2.0541237336955462,346.95,5.849180677345558,0.0,0.0,28.6,1210.0,10.0,395.0,0.0,0.0,18,69,843.63,6.737714009849978
70,11,5.4116460518550396,2.6,1.3686399999999999,0.31381754605640666,4.45536,1.4941078657387836,-1,1,2,2,0,0,0,0,0,0,-1.0,19.0,71,28.8,3.3603753871419,2049.45,7.625326743452606,58.752500000000055,3977.270500000003,0.0,0.0,12.0,800.0,0.0,0.0,16,224,855.95,6.7522119632207875
64,21,3.332204510175204,8.1,1.2950280000000003,0.258532316539379,0.972972,-0.0273999741886145,20,2,1,1,0,0,0,0,0,0,13.100000000000001,28.0,68,23.6,3.1612467120315646,1728.1,7.454777818059946,0.0,0.0,39.45,2674.25,16.25,1055.0,0.0,0.0,19,28,536.11,6.284339363895859
56,14,3.4339872044851463,0.8999999999999999,0.17549099999999998,-1.7401675194424682,0.11429904,-2.1682409342213766,12,2,1,1,0,0,0,0,0,0,18.1,16.0,26,10.1,2.312535423847214,271.2,5.60285655606624,17.5,401.7,28.7,694.7,15.0,375.0,0.0,0.0,28,31,327.75,5.792251122643809
43,14,3.4657359027997265,10.100000000000001,1.2281600000000001,0.20551711439714346,2.0038400000000003,0.6950653397158493,11,2,0,0,0,0,0,0,0,0,18.3,20.0,26,5.25,1.6582280766035324,114.85,4.743626929135107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,32,489.96999999999997,6.19434416474058
53,10,4.406719247264253,4.8,0.8423039999999999,-0.17161428477027865,3.093696,1.1293664926370766,-1,1,0,0,0,0,0,0,0,0,45.6,29.0,59,16.3,2.791165107812717,921.0,6.825460036255307,16.5,944.6,0.0,0.0,9.0,510.0,0.0,0.0,18,82,406.21,6.00687026725783
36,12,3.9889840465642745,9.6,0.762048,-0.27174573315342726,4.421952,1.4865812275595156,11,2,1,1,0,0,0,0,0,0,31.1,24.0,8,3.8,1.33500106673234,25.3,3.2308043957334744,20.5,178.9,0.0,0.0,17.75,125.0,0.0,0.0,14,54,295.28,5.687924058721743
52,9,3.7376696182833684,3.0,0.47628000000000004,-0.7417493623991627,0.78372,-0.243703465279571,10,2,1,1,0,0,0,0,0,0,17.8,22.0,72,58.85,4.074991833706286,4276.15,8.360808351043229,0.0,0.0,0.0,0.0,22.25,1515.0,0.0,0.0,21,42,224.48000000000002,5.413786616354151
44,17,4.060443010546419,7.5,0.90045,-0.10486064061617528,3.4495499999999995,1.2382437877533035,-1,1,0,0,0,0,0,0,0,0,32.5,29.0,18,5.9,1.7749523509116738,110.5,4.705015520957808,0.0,0.0,26.65,464.05,0.0,0.0,0.0,0.0,20,58,289.33000000000004,5.667567905188549
48,13,4.290459441148391,4.6,1.722654,0.5438661248439816,1.6353460000000002,0.49185440275580194,-1,1,4,3,0,0,0,0,0,0,30.8,24.0,59,30.1,3.40452517175483,1778.0,7.48324441607385,25.25,1456.65,0.0,0.0,46.25,2510.0,28.25,1630.1,18,73,410.45000000000005,6.017254118794275
60,19,3.58351893845611,14.099999999999998,1.258848,0.23019701703498632,3.8171519999999997,1.3395045948198439,-1,1,4,2,0,0,0,2,0,0,18.400000000000002,30.0,5,6.4,1.8562979903656263,34.85,3.551053137206533,0.0,0.0,29.45,117.6,0.0,0.0,0.0,0.0,20,36,662.1500000000001,6.495492116372973
67,19,3.9318256327243257,6.7,1.189116,0.17321017392549212,2.2278840000000004,0.8010522560776708,-1,1,0,0,0,0,0,0,0,0,33.2,23.0,62,26.1,3.261935314328648,1620.5,7.390490022581602,0.0,0.0,55.4,3509.6,23.25,1465.0,44.0,2724.0,15,51,211.29,5.353231597425428
77,15,3.295836866004329,6.2,0.29797199999999996,-1.2107557566227685,1.376028,0.31920108814132647,12,2,0,0,0,0,0,0,0,0,6.7,29.0,70,28.45,3.34814816057234,2011.2,7.606486837835983,43.0,3106.25,0.0,0.0,31.0,2090.0,0.0,0.0,23,27,444.68,6.097354922365414
72,9,3.58351893845611,10.5,0.87696,-0.1312938976843308,2.90304,1.0657584637970314,-1,1,1,0,1,0,0,0,0,0,-1.0,33.0,30,13.6,2.6100697927420065,411.55,6.019930519418653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,36,132.27,4.884845288037956
44,19,4.07753744390572,5.8999999999999995,0.9816419999999999,-0.01852859921472171,2.499358,0.916033898895389,-1,1,6,2,0,0,0,0,0,4,-1.0,26.0,48,8.45,2.134166441369082,423.9,6.049497578358592,0.0,0.0,0.0,0.0,12.75,555.0,0.0,0.0,24,59,163.54,5.097057608733831
75,17,3.713572066704308,14.000000000000002,2.39358,0.8727901531481395,3.34642,1.2078911176998304,14,2,3,3,0,0,0,0,0,0,17.400000000000002,22.0,61,8.9,2.186051276738094,581.45,6.365524983739053,28.0,1717.45,0.0,0.0,37.5,2280.0,0.0,0.0,17,41,481.33,6.176553105552927
78,14,4.07753744390572,3.4000000000000004,0.529584,-0.635663486296077,1.4764160000000002,0.3896175292864831,-1,1,1,1,0,0,0,0,0,0,28.400000000000002,25.0,71,18.45,2.915064370486536,1305.4,7.1742647862011175,25.25,1860.55,0.0,0.0,28.0,1890.0,0.0,0.0,23,59,588.46,6.377508954976542
55,21,4.852030263919617,20.5,2.2828799999999996,0.8254378037483348,23.95712,3.1762655656887198,-1,1,0,0,0,0,0,0,0,0,92.00100000000002,19.0,67,18.15,2.8986705607108596,1299.45,7.169696377004259,58.752500000000055,3973.75,63.30050000000001,3679.4575,13.25,880.0,68.0,4506.6,21,128,384.02,5.95069463456477
29,16,3.9889840465642745,9.6,1.2026880000000002,0.18455905173414663,3.981312,1.3816114132155086,13,4,5,0,0,0,0,0,0,5,22.8,16.0,31,11.5,2.4423470353692043,386.15,5.956225895015272,0.0,0.0,31.9,921.0,0.0,0.0,18.15,579.95,13,54,529.91,6.272707180805838
43,8,3.784189633918261,10.6,1.944888,0.6652043918648556,2.719112,1.0003053564165465,-1,1,8,1,0,0,0,0,0,7,18.0,27.0,29,5.45,1.6956156086751528,154.9,5.042779747422823,20.25,616.25,0.0,0.0,40.75,1235.0,0.0,0.0,25,44,472.08000000000004,6.157148462748913
18,13,2.70805020110221,10.9,0.51666,-0.6603702610460082,1.11834,0.11184544298963002,-1,1,0,0,0,0,0,0,0,0,6.1000000000000005,30.0,2,4.05,1.3987168811184478,7.2,1.9740810260220096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,15,117.66,4.76779910943631
28,16,2.833213344056216,2.1999999999999997,0.129778,-2.041929980602883,0.244222,-1.409677631273311,-1,2,0,0,0,0,0,0,0,0,7.9,27.0,17,6.95,1.9387416595767009,121.9,4.803201036487226,0.0,0.0,0.0,0.0,15.75,215.0,0.0,0.0,12,17,212.81,5.36039974884458
70,16,4.07753744390572,2.1,0.05699400000000001,-2.8648092798460363,1.1820060000000001,0.16721299511315496,-1,1,10,2,1,0,2,0,0,5,20.1,22.0,60,9.7,2.272125885509337,555.2,6.319328409192595,51.25,3190.5,0.0,0.0,47.0,2685.0,0.0,0.0,23,59,1066.23,6.9718843413028875
43,14,4.04305126783455,14.299999999999999,4.442295,1.4911711347934273,3.708705,1.3106827590811339,-1,1,0,0,0,0,0,0,0,0,25.6,18.0,27,4.6,1.5260563034950492,102.3,4.627909672957581,22.0,575.9,26.5,690.4,0.0,0.0,0.0,0.0,18,57,1211.13,7.09930908708967
56,12,3.367295829986474,7.199999999999999,0.7809119999999998,-0.24729281154721305,1.3070879999999998,0.2678017621383536,-1,3,2,1,1,0,0,0,0,0,11.600000000000001,25.0,14,5.95,1.7833912195575383,86.25,4.457250055911469,17.0,227.5,0.0,0.0,10.5,115.0,0.0,0.0,16,29,514.79,6.243759050513878
66,16,2.4849066497880004,12.7,1.12776,0.120233364480533,0.3962399999999999,-0.9257351907021549,-1,1,11,0,0,0,0,0,0,11,5.800000000000001,31.0,25,8.8,2.174751721484161,217.2,5.38081858805978,18.75,477.9,0.0,0.0,0.0,0.0,0.0,0.0,25,12,221.89000000000001,5.402181763578326
73,18,2.1972245773362196,19.7,0.684378,-0.3792448824252353,1.088622,0.08491267625707623,-1,1,6,2,0,0,0,0,0,4,5.1000000000000005,21.0,50,14.6,2.681021528714291,766.05,6.641247441761762,0.0,0.0,22.65,1144.75,41.25,2070.0,0.0,0.0,0,9,180.87,5.1977785411694235
26,13,4.442651256490317,8.200000000000001,2.6695100000000003,0.9818949349709416,4.30049,1.4587289696956833,14,4,6,0,1,0,0,0,0,5,35.7,17.0,11,5.8,1.7578579175523736,36.05,3.584906863730958,18.0,182.2,0.0,0.0,12.25,140.0,0.0,0.0,14,85,414.56,6.0272177168138
54,10,3.2188758248682006,6.800000000000001,0.7106,-0.34164559539521033,0.9894000000000002,-0.01065658018852866,-1,2,8,0,0,0,0,0,0,8,13.100000000000001,21.0,15,3.9,1.3609765531356006,50.85,3.928880122494569,0.0,0.0,0.0,0.0,26.25,410.0,0.0,0.0,18,25,770.26,6.646728120190295
39,12,3.871201010907891,18.5,1.4030399999999998,0.3386413110489083,7.476959999999999,2.0118262922642685,14,3,3,1,2,0,0,0,0,0,21.8,29.0,70,25.2,3.2268439945173775,1735.75,7.459194875633383,0.0,0.0,0.0,0.0,16.25,1100.0,0.0,0.0,27,48,354.76,5.871441504508252
24,18,3.367295829986474,7.199999999999999,0.45727199999999996,-0.782476879145244,1.6307279999999997,0.48902654087794106,18,4,0,0,0,0,0,0,0,0,12.0,29.0,9,9.05,2.2027647577118348,72.7,4.286341384539473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,29,496.88000000000005,6.208348548251047
26,17,4.1588830833596715,3.6999999999999997,1.091648,0.08768848103627067,1.276352,0.2440060089486193,14,5,7,1,2,0,0,0,0,4,25.1,19.0,34,9.75,2.277267285009756,303.65,5.7158757223435845,0.0,0.0,0.0,0.0,10.25,355.0,0.0,0.0,17,64,287.99,5.6629257573108935
19,14,2.5649493574615367,12.4,0.357864,-1.027602253025421,1.2541360000000001,0.2264468892806912,-1,2,7,0,0,0,0,0,0,7,8.4,21.0,2,2.3,0.8329091229351039,7.05,1.9530276168241774,12.75,26.5,0.0,0.0,43.5,35.0,0.0,0.0,0,13,266.77,5.586386863941082
60,12,4.875197323201151,5.3,3.1451789999999997,1.1458708042720331,3.797821,1.3344274812109804,13,3,7,0,0,0,0,0,0,7,63.1,16.0,51,12.05,2.489064659936664,589.05,6.378511069692128,41.25,2165.7,0.0,0.0,10.75,565.0,0.0,0.0,21,131,637.33,6.457287574804036
24,16,2.302585092994046,6.1,0.31903,-1.1424701367319943,0.29097,-1.234535109908576,-1,1,8,0,3,0,0,0,0,5,5.5,14.0,8,3.3,1.1939224684724346,26.75,3.2865344733420154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,176.4,5.172754143572691
31,11,3.295836866004329,0.7000000000000001,0.070146,-2.6571764947294003,0.11429904,-2.1682409342213766,13,2,7,0,0,2,0,0,0,5,12.4,18.0,63,25.05,3.2208738275308737,1667.05,7.4188108763021825,0.0,0.0,0.0,0.0,18.5,1090.0,0.0,0.0,29,27,621.78,6.432586332424181
61,14,2.3978952727983707,29.2,1.3669259999999999,0.31256442313830224,3.220074,1.169404340658709,-1,1,8,0,0,0,0,0,0,8,5.1000000000000005,23.0,37,5.35,1.6770965609079151,179.5,5.190175207928333,0.0,0.0,32.35,1135.85,13.0,480.0,0.0,0.0,19,11,190.57000000000002,5.250019581140284
24,18,3.9318256327243257,6.4,1.1326080000000003,0.12452293806658296,2.131392,0.7567752873961545,-1,1,11,2,1,0,0,0,0,8,-1.0,27.0,35,7.8,2.0541237336955462,200.1,5.2988172415896875,23.75,840.85,60.95,2148.6,11.75,425.0,62.35,2127.95,14,51,805.7,6.69171146478315
66,17,4.04305126783455,12.8,3.224832,1.1708808558675914,4.071168,1.403929936171204,-1,1,2,2,0,0,0,0,0,0,31.8,22.0,49,4.2,1.4350845252893227,215.2,5.371567828287629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,57,481.94,6.177819624974356
50,12,3.9889840465642745,9.0,0.8553599999999999,-0.156232846031583,4.004639999999999,1.3874536888397369,-1,1,5,0,0,0,0,0,0,5,28.5,35.0,34,9.6,2.2617630984737906,276.6,5.622572419230658,0.0,0.0,0.0,0.0,21.0,730.0,0.0,0.0,17,54,687.97,6.53374523233147
64,16,4.584967478670572,13.100000000000001,5.302094,1.6681018368684821,7.535906000000001,2.0196790637355457,13,2,0,0,0,0,0,0,0,0,47.2,26.0,60,18.2,2.9014215940827497,1079.1,6.983882639369688,0.0,0.0,32.95,1973.1,13.75,835.0,0.0,0.0,24,98,776.4200000000001,6.654693610880643
46,18,3.332204510175204,20.7,1.1012399999999998,0.09643681763678483,4.69476,1.5464469931427833,-1,3,10,2,1,0,0,0,0,7,13.700000000000001,22.0,50,9.15,2.21375387928743,464.7,6.141392036090933,0.0,0.0,35.2,1814.65,14.25,610.0,25.25,1199.2,28,28,144.53,4.97348709846075
29,19,4.23410650459726,5.8999999999999995,1.2375839999999998,0.21316109194492627,2.8334159999999997,1.0414830508731243,14,5,0,0,0,0,0,0,0,0,37.2,39.0,21,6.3,1.840549633397487,149.6,5.007965065540377,15.5,354.7,0.0,0.0,0.0,0.0,0.0,0.0,21,69,1056.93,6.963123758511692
69,9,5.003946305945459,0.7000000000000001,0.162708,-1.8157980957139646,0.880292,-0.1275016083675446,9,2,2,0,2,0,0,0,0,0,78.4,24.0,67,27.6,3.3178157727231046,1865.35,7.531203982030884,46.25,3096.75,0.0,0.0,12.75,835.0,0.0,0.0,15,149,162.49,5.090616461414685
60,11,5.043425116919247,8.7,2.090175,0.7372477945288028,11.394824999999999,2.43315930496673,13,4,5,0,3,2,0,0,0,0,69.4,16.0,64,24.25,3.188416617383492,1446.35,7.276798420456334,12.25,804.85,0.0,0.0,37.0,2535.0,0.0,0.0,22,155,1243.47,7.125661137500083
50,20,3.8918202981106265,15.6,1.94922,0.6674292925543157,5.69478,1.739549965775449,-1,1,0,0,0,0,0,0,0,0,15.8,28.0,21,4.35,1.4701758451005926,66.45,4.196449785159254,14.75,316.7,0.0,0.0,0.0,0.0,0.0,0.0,20,49,575.03,6.354422213349382
73,12,2.833213344056216,13.8,0.783564,-0.24390253577415286,1.562436,0.44624614178953576,-1,1,2,2,0,0,0,0,0,0,7.9,23.0,72,44.2,3.7887247890836524,3073.6,8.030604792014293,0.0,0.0,0.0,0.0,19.5,1340.0,0.0,0.0,17,17,79.65,4.3776420363560575
68,12,3.4339872044851463,15.299999999999999,2.08692,0.7356892948256145,2.65608,0.9768513516425026,-1,1,2,2,0,0,0,0,0,0,16.5,30.0,42,6.9,1.9315214116032138,276.5,5.6222108209623896,17.0,688.55,27.7,1138.85,32.5,1310.0,0.0,0.0,17,31,345.03000000000003,5.8436313697725994
57,17,3.6635616461296463,20.5,1.9507799999999997,0.6682292925969823,6.044219999999999,1.7991024434833134,9,5,1,0,1,0,0,0,0,0,18.900000000000002,30.0,63,14.1,2.6461747973841225,800.35,6.685049131992707,0.0,0.0,0.0,0.0,4.5,290.0,0.0,0.0,23,39,443.59,6.094900712390739
29,19,5.049856007249537,1.0999999999999999,0.12012,-2.1192640358670074,1.59588,0.4674253082309351,-1,3,5,2,0,0,0,0,0,3,68.60000000000001,31.0,33,10.15,2.3174737054877963,323.95,5.780589182895966,0.0,0.0,35.35,1124.85,0.0,0.0,29.5,908.75,26,156,273.26,5.610423722910342
63,15,2.833213344056216,6.4,0.34380800000000006,-1.067671916961474,0.744192,-0.29545621292583574,11,2,9,0,0,0,0,0,0,9,7.1000000000000005,22.0,36,12.3,2.509599262378372,435.15,6.075690799235523,23.0,822.55,0.0,0.0,19.5,700.0,0.0,0.0,13,17,8.65,2.157559320943788
49,17,4.0943445622221,8.4,1.2045599999999999,0.18611435503265075,3.83544,1.344284160962826,19,3,0,0,0,0,0,0,0,0,36.800000000000004,26.0,43,18.2,2.9014215940827497,757.3,6.629759476119777,19.5,858.3,0.0,0.0,5.75,185.0,0.0,0.0,20,60,534.5600000000001,6.281443978608446
51,12,4.804021044733257,13.600000000000001,5.375808000000001,1.681908888297364,11.216192000000001,2.417358448547999,16,2,9,1,1,0,0,0,0,7,25.700000000000003,37.0,45,7.8,2.0541237336955462,345.4,5.844703165712578,24.5,1077.3,0.0,0.0,21.5,865.0,0.0,0.0,20,122,392.67,5.972969564471738
22,17,3.4657359027997265,7.1,0.21583999999999998,-1.5332178865226913,2.0561599999999998,0.7208401655766938,-1,1,0,0,0,0,0,0,0,0,14.5,30.0,3,3.8,1.33500106673234,12.2,2.501435951739211,20.75,78.75,42.1,85.0,14.25,30.0,32.55,80.15,20,32,231.99,5.446694267289054
51,12,3.7612001156935624,4.1000000000000005,0.446039,-0.8073488868388836,1.316961,0.2753268095664135,15,2,0,0,0,0,0,0,0,0,18.6,27.0,64,34.85,3.551053137206533,2355.7,7.764593202198561,34.5,2094.65,0.0,0.0,19.75,1220.0,0.0,0.0,23,43,347.54,5.850879766294108
53,16,4.955827057601261,13.600000000000001,3.340976,1.2062629798708175,15.971024000000002,2.77077608039673,-1,1,5,0,0,0,0,3,0,0,73.2,25.0,29,9.45,2.2460147415056513,240.15,5.481263728110833,31.0,853.25,42.7,1213.7,23.75,650.0,36.25,926.55,12,142,620.87,6.431121720244293
75,15,4.812184355372417,1.0999999999999999,0.420783,-0.8656380176142519,0.932217,-0.07018965877982754,14,2,0,0,0,0,0,0,0,0,59.900000000000006,29.0,69,22.0,3.091042453358316,1510.55,7.32022910190086,0.0,0.0,33.4,2278.5,57.5,4011.19999999999,0.0,0.0,19,123,202.4,5.310245937413311
30,10,3.4657359027997265,0.8999999999999999,0.042624,-3.1553378040642133,0.24537599999999998,-1.4049635509990126,9,5,0,0,0,0,0,0,0,0,17.2,25.0,7,5.7,1.7404661748405046,53.45,3.9787466374710543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,32,89.06,4.489310299893557
65,8,2.6390573296152584,7.3,0.15432200000000001,-1.8687139503857,0.867678,-0.1419346008892771,-1,1,4,0,0,0,0,0,0,4,7.4,30.0,10,5.8,1.7578579175523736,36.4,3.594568774642695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,14,104.46,4.6488042230081525
35,18,2.833213344056216,8.0,0.23256000000000004,-1.4586070227315164,1.12744,0.11994957590111856,17,3,1,1,0,0,0,0,0,0,7.9,35.0,26,11.7,2.4595888418037104,283.65,5.647741083772576,0.0,0.0,25.7,586.0,9.5,220.0,0.0,0.0,25,17,529.0500000000001,6.27108294535017
58,14,4.060443010546419,11.4,1.8116880000000002,0.594259007364711,4.800312,1.5686809158014368,13,2,1,0,0,0,0,1,0,0,24.3,31.0,59,6.85,1.9242486522741338,415.45,6.02936227011099,0.0,0.0,0.0,0.0,6.75,400.0,0.0,0.0,24,58,701.38,6.553049822899762
30,15,3.6635616461296463,9.3,1.098981,0.09438338682799739,2.5280189999999996,0.927435992079152,-1,2,6,0,0,0,0,0,2,2,21.700000000000003,20.0,49,13.0,2.5649493574615367,595.4,6.389233448581676,24.75,1148.2,0.0,0.0,38.5,1830.0,0.0,0.0,16,39,230.24,5.439122243139058
79,12,3.8501476017100584,7.9,1.095335,0.09106025255262576,2.617665,0.9622826990250747,9,2,0,0,0,0,0,0,0,0,19.3,26.0,71,19.15,2.952302715626655,1313.45,7.180412542165808,58.752500000000055,3977.270500000003,0.0,0.0,24.0,1710.0,35.65,2467.8,20,47,593.64,6.386273075027617
62,15,3.8918202981106265,4.8,0.827904,-0.1888580733476595,1.524096,0.4214014474065181,-1,1,1,0,0,1,0,0,0,0,26.200000000000003,17.0,30,12.95,2.5610957881455465,386.85,5.958037020995463,0.0,0.0,22.55,636.65,21.5,635.0,0.0,0.0,21,49,322.70000000000005,5.776723099057916
